,id,first_name,second_name,team_name,team_id,type_name,now_cost,chance_of_playing_next_round,chance_of_playing_this_round,minutes,form,bonus_form_t1,fantasy_form_t1,cost_t1,own_team_form,home,next_team_t,next_team_pos,fantasy_points_t
72,73,Dan,Gosling,Bournemouth,3,Midfielder,44,,,1944,1.4,84,19,44,3,True,STK,9,1
73,74,Callum,Wilson,Bournemouth,3,Forward,53,0.0,0.0,541,0.0,0,0,53,3,True,STK,9,0
74,75,Yann,Kermorgant,Bournemouth,3,Forward,44,0.0,0.0,130,0.0,3,1,44,3,True,STK,9,0
75,76,Tokelo,Rantie,Bournemouth,3,Forward,41,75.0,75.0,41,0.0,0,0,41,3,True,STK,9,0
76,77,Thibaut,Courtois,Chelsea,4,Goalkeeper,52,100.0,100.0,1491,3.6,106,22,52,1,True,NEW,18,2
77,78,John,Terry,Chelsea,4,Defender,66,0.0,0.0,1717,2.2,122,27,66,1,True,NEW,18,1
78,79,Branislav,Ivanovic,Chelsea,4,Defender,66,100.0,100.0,2160,4.4,145,30,65,1,True,NEW,18,2
79,80,César,Azpilicueta,Chelsea,4,Defender,58,,,2299,4.0,151,29,57,1,True,NEW,18,5
80,81,Gary,Cahill,Chelsea,4,Defender,61,100.0,100.0,1327,1.4,0,0,61,1,True,NEW,18,2
81,82,Kurt,Zouma,Chelsea,4,Defender,52,0.0,0.0,1918,1.4,116,22,54,1,True,NEW,18,0
82,83,Filipe Luis,Kasmirski,Chelsea,4,Defender,55,,,0,0.0,0,0,55,1,True,NEW,18,0
83,84,Nathan,Aké,Watford,18,Defender,44,100.0,100.0,1394,2.0,23,4,44,1,False,CRY,13,2
84,85,Andreas,Christensen,Chelsea,4,Defender,45,0.0,0.0,0,0.0,0,0,45,1,True,NEW,18,0
85,86,Eden,Hazard,Chelsea,4,Midfielder,108,100.0,100.0,1726,2.2,19,3,108,1,True,NEW,18,2
86,87,Cesc,Fàbregas,Chelsea,4,Midfielder,84,100.0,100.0,2077,4.2,121,24,84,1,True,NEW,18,5
87,88,Oscar,dos Santos Emboaba Junior,Chelsea,4,Midfielder,80,100.0,100.0,1438,1.2,105,25,81,1,True,NEW,18,0
88,89,Juan,Cuadrado,Chelsea,4,Midfielder,74,0.0,0.0,27,0.0,0,0,74,1,True,NEW,18,0
89,90,Willian,Borges Da Silva,Chelsea,4,Midfielder,72,100.0,100.0,2094,5.0,105,26,71,1,True,NEW,18,13
90,91,Ramires,Santos do Nascimento,Chelsea,4,Midfielder,53,0.0,0.0,609,0.0,0,0,53,1,True,NEW,18,0
91,92,Nemanja,Matic,Chelsea,4,Midfielder,46,100.0,100.0,1896,2.0,40,8,46,1,True,NEW,18,2
92,93,Ruben,Loftus-Cheek,Chelsea,4,Midfielder,46,,,76,0.2,0,0,46,1,True,NEW,18,1
93,94,John Obi,Mikel,Chelsea,4,Midfielder,42,,,992,1.6,83,12,42,1,True,NEW,18,0
94,95,Isaiah,Brown,Chelsea,4,Midfielder,45,0.0,0.0,0,0.0,0,0,45,1,True,NEW,18,0
95,96,Victor,Moses,West Ham,20,Midfielder,49,100.0,100.0,822,1.6,8,3,49,3,False,NOR,17,4
96,97,Nathan Allan,de Souza,Chelsea,4,Midfielder,50,0.0,0.0,0,0.0,0,0,50,1,True,NEW,18,0
97,98,Diego,Da Silva Costa,Chelsea,4,Forward,108,100.0,100.0,2013,6.2,80,27,106,1,True,NEW,18,9
98,99,Loïc,Remy,Chelsea,4,Forward,71,100.0,100.0,185,0.0,3,2,71,1,True,NEW,18,0
99,100,Dominic,Solanke,Chelsea,4,Forward,50,0.0,0.0,0,0.0,0,0,50,1,True,NEW,18,0
100,101,Radamel Falcao,García Zárate,Chelsea,4,Forward,69,0.0,0.0,222,0.0,0,0,69,1,True,NEW,18,0
101,102,Julian,Speroni,Crystal Palace,5,Goalkeeper,43,100.0,100.0,0,0.0,0,0,43,1,True,WAT,8,0
102,103,Wayne,Hennessey,Crystal Palace,5,Goalkeeper,42,,,1980,1.4,58,7,42,1,True,WAT,8,1
103,104,Scott,Dann,Crystal Palace,5,Defender,59,100.0,100.0,2430,4.0,71,9,58,1,True,WAT,8,1
104,105,Joel,Ward,Crystal Palace,5,Defender,44,100.0,100.0,1890,1.2,66,4,45,1,True,WAT,8,1
105,106,Adrian,Mariappa,Crystal Palace,5,Defender,37,,,75,0.0,0,0,37,1,True,WAT,8,0
106,107,Martin,Kelly,Crystal Palace,5,Defender,41,,,900,0.4,0,0,41,1,True,WAT,8,0
107,108,Damien,Delaney,Crystal Palace,5,Defender,44,100.0,100.0,1980,2.6,53,4,44,1,True,WAT,8,1
108,109,Pape,Souaré,Crystal Palace,5,Defender,42,100.0,0.0,2160,0.2,57,5,44,1,True,WAT,8,-2
109,110,Ezekiel,Fryers,Crystal Palace,5,Defender,40,100.0,100.0,0,0.0,0,0,40,1,True,WAT,8,0
110,111,Brede,Hangeland,Crystal Palace,5,Defender,40,,,630,0.0,0,0,41,1,True,WAT,8,0
111,112,Yannick,Bolasie,Crystal Palace,5,Midfielder,60,100.0,100.0,1380,1.2,0,0,60,1,True,WAT,8,0
112,113,Jason,Puncheon,Crystal Palace,5,Midfielder,55,0.0,0.0,2034,0.4,72,10,55,1,True,WAT,8,0
113,114,Wilfried,Zaha,Crystal Palace,5,Midfielder,53,100.0,75.0,2055,2.4,56,15,53,1,True,WAT,8,2
114,115,Mile,Jedinak,Crystal Palace,5,Midfielder,46,100.0,100.0,775,1.4,25,3,46,1,True,WAT,8,2
115,116,Joe,Ledley,Crystal Palace,5,Midfielder,46,100.0,100.0,637,0.6,38,6,46,1,True,WAT,8,0
116,117,James,McArthur,Crystal Palace,5,Midfielder,50,0.0,0.0,1933,0.2,54,8,50,1,True,WAT,8,0
117,118,Jordon,Mutch,Crystal Palace,5,Midfielder,41,100.0,100.0,671,1.8,11,2,41,1,True,WAT,8,2
118,119,Barry,Bannan,Crystal Palace,5,Midfielder,44,0.0,0.0,0,0.0,0,0,44,1,True,WAT,8,0
119,120,Jonathan,Williams,Crystal Palace,5,Midfielder,43,0.0,0.0,11,0.0,3,1,43,1,True,WAT,8,0
120,121,Chung-yong,Lee,Crystal Palace,5,Midfielder,43,100.0,100.0,318,0.8,31,5,43,1,True,WAT,8,1
121,122,Adlène,Guédioura,Watford,18,Midfielder,42,100.0,100.0,59,0.0,4,1,42,1,False,CRY,13,0
122,123,Glenn,Murray,Bournemouth,3,Forward,54,100.0,100.0,802,0.2,9,4,54,3,True,STK,9,0
123,124,Dwight,Gayle,Crystal Palace,5,Forward,51,100.0,100.0,384,0.2,0,0,51,3,True,WAT,8,0
124,125,Fraizer,Campbell,Crystal Palace,5,Forward,54,100.0,100.0,342,0.6,6,4,54,3,True,WAT,8,1
125,126,Marouane,Chamakh,Crystal Palace,5,Forward,47,100.0,100.0,257,0.4,2,3,47,3,True,WAT,8,0
126,127,Tim,Howard,Everton,6,Goalkeeper,49,100.0,100.0,2070,0.0,77,15,50,3,True,WBA,14,0
127,128,Joel,Robles,Everton,6,Goalkeeper,43,,,360,4.8,26,7,43,3,True,WBA,14,2
128,129,Leighton,Baines,Everton,6,Defender,60,100.0,100.0,669,0.3,98,18,62,3,True,WBA,14,0
129,130,Seamus,Coleman,Everton,6,Defender,58,100.0,100.0,1880,6.5,30,7,58,3,True,WBA,14,2
130,131,Phil,Jagielka,Everton,6,Defender,51,100.0,100.0,1401,4.3,68,13,51,3,True,WBA,14,2
131,132,John,Stones,Everton,6,Defender,54,100.0,100.0,1908,0.3,80,10,55,3,True,WBA,14,0
132,133,Luke,Garbutt,Everton,6,Defender,45,0.0,0.0,0,0.0,0,0,45,3,True,WBA,14,0
133,134,Brendan,Galloway,Everton,6,Defender,39,100.0,100.0,1221,0.0,0,0,40,3,True,WBA,14,0
134,135,Tony,Hibbert,Everton,6,Defender,39,100.0,100.0,0,0.0,0,0,39,3,True,WBA,14,0
135,136,Tyias,Browning,Everton,6,Defender,38,0.0,0.0,298,0.0,0,0,39,3,True,WBA,14,0
136,137,Kevin,Mirallas,Everton,6,Midfielder,67,100.0,100.0,545,3.0,40,9,68,3,True,WBA,14,0
137,138,Ross,Barkley,Everton,6,Midfielder,73,,,2362,5.8,81,25,73,3,True,WBA,14,2
138,139,Tom,Cleverley,Everton,6,Midfielder,51,75.0,100.0,1139,5.0,63,11,51,3,True,WBA,14,1
139,140,Leon,Osman,Everton,6,Midfielder,44,,,116,0.5,9,3,44,3,True,WBA,14,1
140,141,James,McCarthy,Everton,6,Midfielder,46,100.0,100.0,1605,2.5,15,3,46,3,True,WBA,14,2
141,142,Aiden,McGeady,Everton,6,Midfielder,49,0.0,0.0,0,0.0,0,0,49,3,True,WBA,14,0
142,143,Steven,Pienaar,Everton,6,Midfielder,48,100.0,100.0,93,0.0,20,4,48,3,True,WBA,14,0
143,144,Gareth,Barry,Everton,6,Midfielder,42,100.0,100.0,2430,2.3,82,16,42,3,True,WBA,14,1
144,145,Darron,Gibson,Everton,6,Midfielder,44,0.0,0.0,42,0.0,0,0,44,3,True,WBA,14,0
145,146,Muhamed,Besic,Everton,6,Midfielder,44,0.0,0.0,251,0.0,62,6,44,3,True,WBA,14,0
146,147,Bryan,Oviedo,Everton,6,Midfielder,42,75.0,100.0,614,2.8,52,7,42,3,True,WBA,14,3
147,148,Gerard,Deulofeu,Everton,6,Midfielder,58,100.0,100.0,1163,0.3,56,10,61,3,True,WBA,14,1
148,149,Romelu,Lukaku,Everton,6,Forward,88,100.0,100.0,2331,4.3,20,12,88,3,True,WBA,14,2
149,150,Steven,Naismith,Norwich,12,Forward,50,75.0,100.0,842,1.8,37,13,50,1,True,WHU,7,4
150,151,Arouna,Koné,Everton,6,Forward,44,,,1314,0.8,1,3,45,3,True,WBA,14,1
151,152,Kasper,Schmeichel,Leicester,7,Goalkeeper,46,,,2520,3.6,123,28,45,3,False,ARS,3,2
152,153,Ben,Hamer,Leicester,7,Goalkeeper,40,0.0,0.0,0,0.0,0,0,40,3,False,ARS,3,0
153,154,Wes,Morgan,Leicester,7,Defender,43,100.0,100.0,2520,3.0,100,26,43,3,False,ARS,3,1
154,155,Christian,Fuchs,Leicester,7,Defender,49,100.0,100.0,1811,4.6,137,35,48,3,False,ARS,3,0
155,156,Jeffrey,Schlupp,Leicester,7,Defender,47,100.0,100.0,1048,0.4,0,0,47,3,False,ARS,3,0
156,157,Marcin,Wasilewski,Leicester,7,Defender,40,,,123,-0.2,0,0,40,3,False,ARS,3,-1
157,158,Paul,Konchesky,Leicester,7,Defender,45,0.0,0.0,0,0.0,0,0,45,3,False,ARS,3,0
158,159,Ritchie,de Laet,Leicester,7,Defender,45,0.0,0.0,658,0.0,8,2,45,3,False,ARS,3,0
159,160,Danny,Simpson,Leicester,7,Defender,42,100.0,100.0,1709,1.0,119,27,42,3,False,ARS,3,-3
160,161,Liam,Moore,Leicester,7,Defender,38,100.0,100.0,0,0.0,0,0,38,3,False,ARS,3,0
161,162,Robert,Huth,Leicester,7,Defender,47,100.0,100.0,2430,6.4,126,35,44,3,False,ARS,3,1
162,163,Riyad,Mahrez,Leicester,7,Midfielder,73,100.0,100.0,2196,6.0,36,17,71,3,False,ARS,3,1
163,164,Marc,Albrighton,Leicester,7,Midfielder,49,,,2216,2.6,61,13,49,3,False,ARS,3,2
164,165,Andy,King,Leicester,7,Midfielder,41,,,867,3.2,6,2,42,3,False,ARS,3,1
165,166,Daniel,Drinkwater,Leicester,7,Midfielder,45,100.0,100.0,2227,3.8,114,25,45,3,False,ARS,3,2
166,167,Dean,Hammond,Leicester,7,Midfielder,43,0.0,0.0,0,0.0,0,0,43,3,False,ARS,3,0
167,168,Anthony,Knockaert,Leicester,7,Midfielder,45,,,0,0.0,0,0,45,3,False,ARS,3,0
168,169,Matthew,James,Leicester,7,Midfielder,44,0.0,0.0,0,0.0,0,0,44,3,False,ARS,3,0
169,170,Jamie,Vardy,Leicester,7,Forward,78,100.0,100.0,2448,5.8,115,28,73,3,False,ARS,3,7
170,171,Leonardo,Ulloa,Leicester,7,Forward,52,100.0,100.0,668,1.8,36,9,52,3,False,ARS,3,0
171,172,Andrej,Kramaric,Leicester,7,Forward,54,0.0,0.0,24,0.0,0,0,54,3,False,ARS,3,0
172,173,David,Nugent,Leicester,7,Forward,55,0.0,0.0,0,0.0,0,0,55,3,False,ARS,3,0
173,174,Shinji,Okazaki,Leicester,7,Forward,56,100.0,100.0,1444,2.6,51,15,56,3,False,ARS,3,2
174,175,Simon,Mignolet,Liverpool,8,Goalkeeper,49,100.0,100.0,2250,2.3,74,8,49,3,False,AVL,20,6
175,176,Adam,Bogdan,Liverpool,8,Goalkeeper,43,,,90,0.0,0,0,43,3,False,AVL,20,0
176,177,Martin,Skrtel,Liverpool,8,Defender,53,25.0,25.0,1480,0.0,0,0,54,3,False,AVL,20,0
177,178,José,Enrique Sanchez Diaz,Liverpool,8,Defender,42,,,0,0.0,0,0,42,3,False,AVL,20,0
178,179,Kolo,Touré,Liverpool,8,Defender,44,100.0,100.0,432,3.8,47,3,44,3,False,AVL,20,14
179,180,Mamadou,Sakho,Liverpool,8,Defender,47,75.0,75.0,1470,2.0,86,5,47,3,False,AVL,20,6
180,181,Tiago,Ilori,Liverpool,8,Defender,44,100.0,100.0,0,0.0,0,0,44,3,False,AVL,20,0
181,182,Dejan,Lovren,Liverpool,8,Defender,48,75.0,75.0,1221,0.5,31,2,48,3,False,AVL,20,0
182,183,Javier,Manquillo,Liverpool,8,Defender,45,,,0,0.0,0,0,45,3,False,AVL,20,0
183,184,Alberto,Moreno,Liverpool,8,Defender,47,,,1920,1.8,66,6,49,3,False,AVL,20,6
184,185,Andre,Wisdom,Norwich,12,Defender,42,0.0,0.0,554,0.0,0,0,42,3,True,WHU,7,0
185,186,Nathaniel,Clyne,Liverpool,8,Defender,52,100.0,100.0,2340,3.8,59,4,52,3,False,AVL,20,13
186,187,Leiva,Lucas,Liverpool,8,Midfielder,43,25.0,25.0,1517,0.5,65,6,43,3,False,AVL,20,0
187,188,Jordan,Henderson,Liverpool,8,Midfielder,65,100.0,100.0,993,2.5,60,13,65,3,False,AVL,20,6
188,189,Raheem,Sterling,Man City,9,Midfielder,85,100.0,100.0,1655,1.3,26,6,86,3,True,TOT,2,2
189,190,Joe,Allen,Liverpool,8,Midfielder,49,100.0,100.0,193,0.5,28,8,49,3,False,AVL,20,0
190,191,Philippe,Coutinho,Liverpool,8,Midfielder,80,100.0,100.0,1481,3.8,13,2,80,3,False,AVL,20,15
191,192,Jordon,Ibe,Liverpool,8,Midfielder,45,100.0,100.0,854,0.3,34,6,45,3,False,AVL,20,0
192,193,Emre,Can,Liverpool,8,Midfielder,53,100.0,100.0,2041,3.0,79,13,53,3,False,AVL,20,8
193,194,Adam,Lallana,Liverpool,8,Midfielder,73,100.0,100.0,1471,2.8,64,16,73,3,False,AVL,20,0
194,195,Lazar,Markovic,Liverpool,8,Midfielder,58,0.0,0.0,0,0.0,0,0,58,3,False,AVL,20,0
195,196,Oluwaseyi,Ojo,Liverpool,8,Midfielder,50,100.0,100.0,0,0.0,0,0,50,3,False,AVL,20,0
196,197,James,Milner,Liverpool,8,Midfielder,65,100.0,100.0,1837,3.8,87,20,65,3,False,AVL,20,8
197,198,Roberto,Firmino,Liverpool,8,Midfielder,81,100.0,100.0,1401,5.3,119,37,81,3,False,AVL,20,6
198,199,Daniel,Sturridge,Liverpool,8,Forward,99,50.0,50.0,352,1.5,0,0,99,3,False,AVL,20,6
199,200,Rickie,Lambert,West Brom,19,Forward,53,,,620,0.0,5,2,53,1,False,EVE,10,0
200,201,Fabio,Borini,Sunderland,16,Forward,54,100.0,100.0,1144,2.0,44,13,54,1,True,MUN,5,1
201,202,Mario,Balotelli,Liverpool,8,Forward,69,0.0,0.0,0,0.0,0,0,69,3,False,AVL,20,0
202,203,Danny,Ings,Liverpool,8,Forward,69,0.0,0.0,313,0.0,0,0,69,3,False,AVL,20,0
203,204,Divock,Origi,Liverpool,8,Forward,54,100.0,100.0,300,1.3,0,0,54,3,False,AVL,20,5
204,205,Joe,Hart,Man City,9,Goalkeeper,55,100.0,100.0,2160,3.0,100,26,55,3,True,TOT,2,1
205,206,Willy,Caballero,Man City,9,Goalkeeper,48,,,180,0.0,0,0,48,3,True,TOT,2,0
206,207,Aleksandar,Kolarov,Man City,9,Defender,60,100.0,100.0,1782,0.8,21,5,61,3,True,TOT,2,1
207,208,Pablo,Zabaleta,Man City,9,Defender,57,100.0,100.0,450,0.3,27,6,57,3,True,TOT,2,1
208,209,Vincent,Kompany,Man City,9,Defender,61,100.0,100.0,819,0.0,0,0,61,3,True,TOT,2,0
209,210,Gaël,Clichy,Man City,9,Defender,53,100.0,100.0,473,4.0,86,20,53,3,True,TOT,2,7
210,211,Martín,Demichelis,Man City,9,Defender,53,100.0,100.0,919,1.8,100,19,53,3,True,TOT,2,0
211,212,Bacary,Sagna,Man City,9,Defender,56,100.0,100.0,1980,1.3,100,22,58,3,True,TOT,2,0
212,213,Eliaquim,Mangala,Man City,9,Defender,53,100.0,100.0,1199,0.0,14,2,53,3,True,TOT,2,0
213,214,Jason,Denayer,Man City,9,Defender,43,0.0,0.0,0,0.0,0,0,43,3,True,TOT,2,0
214,215,Samir,Nasri,Man City,9,Midfielder,68,0.0,0.0,244,0.0,0,0,68,3,True,TOT,2,0
215,216,David,Silva,Man City,9,Midfielder,98,100.0,100.0,1331,1.8,80,20,100,3,True,TOT,2,2
216,217,Gnegneri Yaya,Touré,Man City,9,Midfielder,84,75.0,75.0,1861,1.5,83,17,86,3,True,TOT,2,2
217,218,Jesús,Navas,Man City,9,Midfielder,61,100.0,100.0,1298,1.5,41,13,61,3,True,TOT,2,0
218,219,Fernando,Luiz Rosa,Man City,9,Midfielder,56,100.0,100.0,1968,1.5,25,4,56,3,True,TOT,2,2
219,220,Fernando Francisco,Reges,Man City,9,Midfielder,49,100.0,100.0,961,0.8,41,7,49,3,True,TOT,2,2
220,221,Edin,Dzeko,Man City,9,Forward,75,0.0,0.0,0,0.0,0,0,75,3,True,TOT,2,0
221,222,Sergio,Agüero,Man City,9,Forward,134,100.0,100.0,1416,3.3,161,44,136,3,True,TOT,2,2
222,223,Stevan,Jovetic,Man City,9,Forward,70,0.0,0.0,0,0.0,0,0,70,3,True,TOT,2,0
223,224,Wilfried,Bony,Man City,9,Forward,79,100.0,100.0,831,0.0,-1,1,79,3,True,TOT,2,0
224,225,Jose,Pozo,Man City,9,Forward,48,,,0,0.0,0,0,48,3,True,TOT,2,0
225,226,David,de Gea,Man Utd,10,Goalkeeper,56,100.0,100.0,2070,2.2,90,22,56,3,False,SUN,19,0
226,227,Víctor,Valdés,Man Utd,10,Goalkeeper,47,0.0,0.0,0,0.0,0,0,47,3,False,SUN,19,0
