,id,first_name,second_name,team_name,team_id,type_name,now_cost,chance_of_playing_next_round,chance_of_playing_this_round,minutes,form,bonus_form_t1,fantasy_form_t1,cost_t1,own_team_form,home,next_team_t,next_team_pos,fantasy_points_t
85,86,Eden,Hazard,Chelsea,4,Midfielder,108,100.0,100.0,1636,1.5,60,14,109,3,True,NOR,16,3
86,87,Cesc,Fàbregas,Chelsea,4,Midfielder,84,100.0,100.0,1987,5.0,61,8,85,3,True,NOR,16,9
87,88,Oscar,dos Santos Emboaba Junior,Chelsea,4,Midfielder,81,100.0,100.0,1379,1.5,33,6,82,3,True,NOR,16,1
88,89,Juan,Cuadrado,Chelsea,4,Midfielder,74,0.0,0.0,27,0.0,0,0,74,3,True,NOR,16,0
89,90,Willian,Borges Da Silva,Chelsea,4,Midfielder,72,100.0,100.0,2063,6.0,117,25,68,3,True,NOR,16,2
90,91,Ramires,Santos do Nascimento,Chelsea,4,Midfielder,53,0.0,0.0,609,0.0,64,19,53,3,True,NOR,16,1
91,92,Nemanja,Matic,Chelsea,4,Midfielder,46,100.0,100.0,1806,2.0,25,2,48,3,True,NOR,16,3
92,93,Ruben,Loftus-Cheek,Chelsea,4,Midfielder,46,,,76,0.3,6,1,48,3,True,NOR,16,0
93,94,John Obi,Mikel,Chelsea,4,Midfielder,42,,,961,1.8,15,1,43,3,True,NOR,16,0
94,95,Isaiah,Brown,Chelsea,4,Midfielder,45,0.0,0.0,0,0.0,0,0,45,3,True,NOR,16,0
95,96,Victor,Moses,West Ham,20,Midfielder,49,100.0,100.0,822,2.0,42,11,53,3,False,TOT,5,2
96,97,Nathan Allan,de Souza,Chelsea,4,Midfielder,50,0.0,0.0,0,0.0,0,0,50,3,True,NOR,16,0
97,98,Diego,Da Silva Costa,Chelsea,4,Forward,108,100.0,100.0,1923,5.8,40,15,110,3,True,NOR,16,6
98,99,Loïc,Remy,Chelsea,4,Forward,71,100.0,100.0,185,0.0,7,4,71,3,True,NOR,16,0
99,100,Dominic,Solanke,Chelsea,4,Forward,50,0.0,0.0,0,0.0,0,0,50,3,True,NOR,16,0
100,101,Radamel Falcao,García Zárate,Chelsea,4,Forward,69,0.0,0.0,222,0.0,7,4,69,3,True,NOR,16,0
101,102,Julian,Speroni,Crystal Palace,5,Goalkeeper,43,100.0,100.0,0,0.0,0,0,44,1,True,SUN,18,0
102,103,Wayne,Hennessey,Crystal Palace,5,Goalkeeper,42,,,1890,1.3,93,20,40,1,True,SUN,18,2
103,104,Scott,Dann,Crystal Palace,5,Defender,59,100.0,100.0,2340,4.3,110,25,51,1,True,SUN,18,1
104,105,Joel,Ward,Crystal Palace,5,Defender,44,100.0,100.0,1800,1.3,24,7,44,1,True,SUN,18,2
105,106,Adrian,Mariappa,Crystal Palace,5,Defender,37,,,75,0.0,13,2,39,1,True,SUN,18,0
106,107,Martin,Kelly,Crystal Palace,5,Defender,41,,,810,0.3,95,20,43,1,True,SUN,18,0
107,108,Damien,Delaney,Crystal Palace,5,Defender,44,100.0,100.0,1890,3.0,24,7,44,1,True,SUN,18,2
108,109,Pape,Souaré,Crystal Palace,5,Defender,42,0.0,0.0,2160,0.3,58,12,45,1,True,SUN,18,2
109,110,Ezekiel,Fryers,Crystal Palace,5,Defender,40,100.0,100.0,0,0.0,0,0,40,1,True,SUN,18,0
110,111,Brede,Hangeland,Crystal Palace,5,Defender,40,,,630,0.0,74,17,43,1,True,SUN,18,0
111,112,Yannick,Bolasie,Crystal Palace,5,Midfielder,60,100.0,100.0,1304,0.3,55,20,62,1,True,SUN,18,2
112,113,Jason,Puncheon,Crystal Palace,5,Midfielder,55,0.0,0.0,2034,0.5,59,12,58,1,True,SUN,18,1
113,114,Wilfried,Zaha,Crystal Palace,5,Midfielder,53,75.0,100.0,1965,2.5,36,12,53,1,True,SUN,18,2
114,115,Mile,Jedinak,Crystal Palace,5,Midfielder,46,100.0,100.0,685,1.3,6,2,47,1,True,SUN,18,0
115,116,Joe,Ledley,Crystal Palace,5,Midfielder,46,100.0,100.0,619,0.5,23,5,47,1,True,SUN,18,0
116,117,James,McArthur,Crystal Palace,5,Midfielder,50,0.0,0.0,1933,0.3,59,11,50,1,True,SUN,18,2
117,118,Jordon,Mutch,Crystal Palace,5,Midfielder,41,100.0,100.0,581,1.8,0,0,42,1,True,SUN,18,0
118,119,Barry,Bannan,Crystal Palace,5,Midfielder,44,0.0,0.0,0,0.0,0,0,44,1,True,SUN,18,0
119,120,Jonathan,Williams,Crystal Palace,5,Midfielder,43,0.0,0.0,11,0.0,0,0,44,1,True,SUN,18,0
120,121,Chung-yong,Lee,Crystal Palace,5,Midfielder,43,100.0,100.0,318,1.0,0,0,43,1,True,SUN,18,0
121,122,Adlène,Guédioura,Watford,18,Midfielder,42,100.0,100.0,59,0.0,9,3,43,3,True,MUN,2,0
122,123,Glenn,Murray,Bournemouth,3,Forward,54,100.0,100.0,802,0.3,40,14,56,1,False,SWA,14,1
123,124,Dwight,Gayle,Crystal Palace,5,Forward,51,100.0,100.0,384,0.3,17,6,51,1,True,SUN,18,0
124,125,Fraizer,Campbell,Crystal Palace,5,Forward,54,100.0,100.0,342,0.8,-3,2,54,1,True,SUN,18,0
125,126,Marouane,Chamakh,Crystal Palace,5,Forward,47,100.0,100.0,257,0.5,0,0,47,1,True,SUN,18,1
126,127,Tim,Howard,Everton,6,Goalkeeper,49,100.0,100.0,2070,0.0,79,11,51,3,True,AVL,20,7
127,128,Joel,Robles,Everton,6,Goalkeeper,43,,,270,5.3,0,0,44,3,True,AVL,20,0
128,129,Leighton,Baines,Everton,6,Defender,60,100.0,100.0,659,0.0,0,0,61,3,True,AVL,20,0
129,130,Seamus,Coleman,Everton,6,Defender,58,100.0,100.0,1808,6.7,50,2,59,3,True,AVL,20,10
130,131,Phil,Jagielka,Everton,6,Defender,51,100.0,100.0,1311,5.0,60,4,53,3,True,AVL,20,0
131,132,John,Stones,Everton,6,Defender,54,100.0,100.0,1890,0.0,44,2,55,3,True,AVL,20,6
132,133,Luke,Garbutt,Everton,6,Defender,45,0.0,0.0,0,0.0,0,0,45,3,True,AVL,20,0
133,134,Brendan,Galloway,Everton,6,Defender,39,100.0,100.0,1221,0.0,63,5,45,3,True,AVL,20,6
134,135,Tony,Hibbert,Everton,6,Defender,39,100.0,0.0,0,0.0,0,0,39,3,True,AVL,20,0
135,136,Tyias,Browning,Everton,6,Defender,38,0.0,0.0,298,0.0,25,3,40,3,True,AVL,20,0
136,137,Kevin,Mirallas,Everton,6,Midfielder,67,100.0,100.0,458,0.3,4,2,68,3,True,AVL,20,1
137,138,Ross,Barkley,Everton,6,Midfielder,73,,,2272,7.0,67,14,68,3,True,AVL,20,19
138,139,Tom,Cleverley,Everton,6,Midfielder,51,100.0,100.0,1139,6.7,0,0,51,3,True,AVL,20,0
139,140,Leon,Osman,Everton,6,Midfielder,44,,,116,0.7,2,1,46,3,True,AVL,20,1
140,141,James,McCarthy,Everton,6,Midfielder,46,100.0,100.0,1515,2.7,84,11,48,3,True,AVL,20,3
141,142,Aiden,McGeady,Everton,6,Midfielder,49,0.0,0.0,0,0.0,0,0,49,3,True,AVL,20,0
142,143,Steven,Pienaar,Everton,6,Midfielder,48,100.0,100.0,93,0.0,0,0,48,3,True,AVL,20,0
143,144,Gareth,Barry,Everton,6,Midfielder,42,100.0,100.0,2340,2.3,67,7,43,3,True,AVL,20,3
144,145,Darron,Gibson,Everton,6,Midfielder,44,0.0,100.0,42,0.0,3,1,44,3,True,AVL,20,1
145,146,Muhamed,Besic,Everton,6,Midfielder,44,0.0,25.0,251,0.0,0,0,44,3,True,AVL,20,0
146,147,Bryan,Oviedo,Everton,6,Midfielder,42,100.0,100.0,534,3.0,4,1,43,3,True,AVL,20,0
147,148,Gerard,Deulofeu,Everton,6,Midfielder,59,100.0,100.0,1163,0.3,107,30,62,3,True,AVL,20,3
148,149,Romelu,Lukaku,Everton,6,Forward,87,100.0,100.0,2241,4.0,147,40,85,3,True,AVL,20,12
149,150,Steven,Naismith,Norwich,12,Forward,50,100.0,100.0,842,2.3,3,4,53,3,True,AVL,20,0
150,151,Arouna,Koné,Everton,6,Forward,44,,,1314,1.0,124,27,48,3,True,AVL,20,5
151,152,Kasper,Schmeichel,Leicester,7,Goalkeeper,46,,,2430,4.3,92,14,45,3,False,NEW,17,6
152,153,Ben,Hamer,Leicester,7,Goalkeeper,40,0.0,0.0,0,0.0,0,0,40,3,False,NEW,17,0
153,154,Wes,Morgan,Leicester,7,Defender,43,100.0,100.0,2430,3.5,74,10,44,3,False,NEW,17,6
154,155,Christian,Fuchs,Leicester,7,Defender,49,100.0,100.0,1733,5.5,71,12,47,3,False,NEW,17,6
155,156,Jeffrey,Schlupp,Leicester,7,Defender,47,100.0,100.0,1020,0.3,88,14,50,3,False,NEW,17,0
156,157,Marcin,Wasilewski,Leicester,7,Defender,40,,,123,-0.3,0,0,41,3,False,NEW,17,0
157,158,Paul,Konchesky,Leicester,7,Defender,45,0.0,0.0,0,0.0,0,0,45,3,False,NEW,17,0
158,159,Ritchie,de Laet,Leicester,7,Defender,45,0.0,0.0,658,0.0,17,0,45,3,False,NEW,17,0
159,160,Danny,Simpson,Leicester,7,Defender,42,100.0,0.0,1619,1.0,89,15,40,3,False,NEW,17,10
160,161,Liam,Moore,Leicester,7,Defender,38,100.0,100.0,0,0.0,0,0,39,3,False,NEW,17,0
161,162,Robert,Huth,Leicester,7,Defender,47,100.0,100.0,2340,7.8,69,9,43,3,False,NEW,17,5
162,163,Riyad,Mahrez,Leicester,7,Midfielder,73,100.0,100.0,2106,6.0,114,27,66,3,False,NEW,17,9
163,164,Marc,Albrighton,Leicester,7,Midfielder,49,,,2154,2.8,91,19,49,3,False,NEW,17,3
164,165,Andy,King,Leicester,7,Midfielder,41,,,777,0.8,17,3,42,3,False,NEW,17,1
165,166,Daniel,Drinkwater,Leicester,7,Midfielder,45,100.0,100.0,2137,2.5,76,16,45,3,False,NEW,17,3
166,167,Dean,Hammond,Leicester,7,Midfielder,43,0.0,0.0,0,0.0,0,0,43,3,False,NEW,17,0
167,168,Anthony,Knockaert,Leicester,7,Midfielder,45,,,0,0.0,0,0,45,3,False,NEW,17,0
168,169,Matthew,James,Leicester,7,Midfielder,44,0.0,0.0,0,0.0,0,0,45,3,False,NEW,17,0
169,170,Jamie,Vardy,Leicester,7,Forward,77,100.0,100.0,2358,6.8,201,46,73,3,False,NEW,17,7
170,171,Leonardo,Ulloa,Leicester,7,Forward,52,100.0,100.0,640,2.0,21,7,53,3,False,NEW,17,11
171,172,Andrej,Kramaric,Leicester,7,Forward,54,0.0,0.0,24,0.0,1,1,55,3,False,NEW,17,0
172,173,David,Nugent,Leicester,7,Forward,55,0.0,0.0,0,0.0,0,0,55,3,False,NEW,17,0
173,174,Shinji,Okazaki,Leicester,7,Forward,56,100.0,100.0,1382,2.8,23,6,58,3,False,NEW,17,5
174,175,Simon,Mignolet,Liverpool,8,Goalkeeper,49,100.0,100.0,2250,3.0,80,15,50,3,False,MCI,3,2
175,176,Adam,Bogdan,Liverpool,8,Goalkeeper,43,,,90,0.0,0,0,44,3,False,MCI,3,0
176,177,Martin,Skrtel,Liverpool,8,Defender,54,25.0,0.0,1480,0.0,94,16,55,3,False,MCI,3,9
177,178,José,Enrique Sanchez Diaz,Liverpool,8,Defender,42,,,0,0.0,0,0,43,3,False,MCI,3,0
178,179,Kolo,Touré,Liverpool,8,Defender,44,100.0,100.0,432,5.0,0,0,44,3,False,MCI,3,1
179,180,Mamadou,Sakho,Liverpool,8,Defender,47,75.0,100.0,1470,2.7,99,12,48,3,False,MCI,3,0
180,181,Tiago,Ilori,Liverpool,8,Defender,44,100.0,100.0,0,0.0,0,0,44,3,False,EVE,7,0
181,182,Dejan,Lovren,Liverpool,8,Defender,48,75.0,75.0,1221,0.7,3,1,49,3,False,MCI,3,2
182,183,Javier,Manquillo,Liverpool,8,Defender,45,,,0,0.0,0,0,45,3,False,MCI,3,0
183,184,Alberto,Moreno,Liverpool,8,Defender,47,,,1920,2.3,70,13,48,3,False,MCI,3,2
184,185,Andre,Wisdom,Norwich,12,Defender,42,0.0,25.0,554,0.0,0,0,43,1,False,CHE,15,2
185,186,Nathaniel,Clyne,Liverpool,8,Defender,52,100.0,100.0,2340,5.0,74,13,55,3,False,MCI,3,1
186,187,Leiva,Lucas,Liverpool,8,Midfielder,43,25.0,100.0,1517,0.7,78,9,44,3,False,MCI,3,1
187,188,Jordan,Henderson,Liverpool,8,Midfielder,65,100.0,100.0,993,3.3,0,0,66,3,False,MCI,3,0
188,189,Raheem,Sterling,Man City,9,Midfielder,85,100.0,75.0,1655,1.7,79,27,89,3,True,LIV,9,2
189,190,Joe,Allen,Liverpool,8,Midfielder,49,100.0,0.0,193,0.7,9,3,49,3,False,MCI,3,0
190,191,Philippe,Coutinho,Liverpool,8,Midfielder,80,100.0,100.0,1481,5.0,116,31,81,3,False,MCI,3,13
191,192,Jordon,Ibe,Liverpool,8,Midfielder,45,100.0,100.0,854,0.3,18,6,46,3,False,MCI,3,1
192,193,Emre,Can,Liverpool,8,Midfielder,53,100.0,100.0,2041,4.0,60,9,53,3,False,MCI,3,1
193,194,Adam,Lallana,Liverpool,8,Midfielder,73,100.0,75.0,1471,3.7,29,9,73,3,False,MCI,3,2
194,195,Lazar,Markovic,Liverpool,8,Midfielder,58,0.0,0.0,0,0.0,0,0,58,3,False,MCI,3,0
195,196,Oluwaseyi,Ojo,Liverpool,8,Midfielder,50,100.0,100.0,0,0.0,0,0,50,3,False,MCI,3,0
196,197,James,Milner,Liverpool,8,Midfielder,65,100.0,100.0,1837,5.0,86,26,67,3,False,MCI,3,2
197,198,Roberto,Firmino,Liverpool,8,Midfielder,81,100.0,100.0,1401,7.0,26,6,80,3,False,MCI,3,15
198,199,Daniel,Sturridge,Liverpool,8,Forward,99,50.0,100.0,352,2.0,50,15,102,3,False,MCI,3,0
199,200,Rickie,Lambert,West Brom,19,Forward,53,,,620,0.0,36,8,54,3,True,ARS,4,1
200,201,Fabio,Borini,Sunderland,16,Forward,54,100.0,100.0,1133,0.8,5,5,54,3,False,CRY,10,0
201,202,Mario,Balotelli,Liverpool,8,Forward,69,0.0,0.0,0,0.0,0,0,69,3,False,MCI,3,0
202,203,Danny,Ings,Liverpool,8,Forward,69,0.0,0.0,313,0.0,34,11,70,3,False,MCI,3,0
203,204,Divock,Origi,Liverpool,8,Forward,54,100.0,100.0,300,1.7,-7,3,56,3,False,MCI,3,0
204,205,Joe,Hart,Man City,9,Goalkeeper,55,100.0,100.0,2160,4.0,56,13,57,3,True,LIV,9,2
205,206,Willy,Caballero,Man City,9,Goalkeeper,48,,,180,0.0,13,1,48,3,True,LIV,9,0
206,207,Aleksandar,Kolarov,Man City,9,Defender,60,100.0,100.0,1782,1.0,58,8,62,3,True,LIV,9,3
207,208,Pablo,Zabaleta,Man City,9,Defender,57,100.0,100.0,450,0.3,24,3,58,3,True,LIV,9,0
208,209,Vincent,Kompany,Man City,9,Defender,61,100.0,75.0,819,0.0,40,8,64,3,True,LIV,9,0
209,210,Gaël,Clichy,Man City,9,Defender,53,100.0,100.0,473,5.3,0,0,53,3,True,LIV,9,0
210,211,Martín,Demichelis,Man City,9,Defender,53,100.0,100.0,919,2.3,18,1,53,3,True,LIV,9,0
211,212,Bacary,Sagna,Man City,9,Defender,56,100.0,75.0,1980,1.7,61,9,55,3,True,LIV,9,0
212,213,Eliaquim,Mangala,Man City,9,Defender,53,100.0,100.0,1199,0.0,28,3,54,3,True,LIV,9,-2
213,214,Jason,Denayer,Man City,9,Defender,43,0.0,0.0,0,0.0,0,0,43,3,True,LIV,9,0
214,215,Samir,Nasri,Man City,9,Midfielder,68,0.0,0.0,244,0.0,5,2,69,3,True,LIV,9,0
215,216,David,Silva,Man City,9,Midfielder,98,100.0,100.0,1331,2.3,31,8,100,3,True,LIV,9,0
216,217,Gnegneri Yaya,Touré,Man City,9,Midfielder,84,75.0,100.0,1861,2.0,58,17,85,3,True,LIV,9,1
217,218,Jesús,Navas,Man City,9,Midfielder,61,100.0,100.0,1298,2.0,74,17,63,3,True,LIV,9,1
218,219,Fernando,Luiz Rosa,Man City,9,Midfielder,56,100.0,100.0,1968,2.0,82,13,60,3,True,LIV,9,1
219,220,Fernando Francisco,Reges,Man City,9,Midfielder,49,100.0,100.0,961,1.0,56,8,49,3,True,LIV,9,2
220,221,Edin,Dzeko,Man City,9,Forward,75,0.0,0.0,0,0.0,0,0,75,3,True,LIV,9,0
221,222,Sergio,Agüero,Man City,9,Forward,134,100.0,100.0,1416,4.3,122,27,130,3,True,LIV,9,6
222,223,Stevan,Jovetic,Man City,9,Forward,70,0.0,0.0,0,0.0,0,0,70,3,True,LIV,9,0
223,224,Wilfried,Bony,Man City,9,Forward,79,100.0,100.0,831,0.0,86,21,84,3,True,LIV,9,0
224,225,Jose,Pozo,Man City,9,Forward,48,,,0,0.0,0,0,48,3,True,LIV,9,0
225,226,David,de Gea,Man Utd,10,Goalkeeper,56,100.0,75.0,2070,2.8,116,30,55,1,False,WAT,13,3
226,227,Víctor,Valdés,Man Utd,10,Goalkeeper,47,0.0,0.0,0,0.0,0,0,47,1,False,WAT,13,0
