,id,first_name,second_name,team_name,team_id,type_name,now_cost,chance_of_playing_next_round,chance_of_playing_this_round,minutes,form,bonus_form_t1,fantasy_form_t1,cost_t1,own_team_form,home,next_team_t,next_team_pos,fantasy_points_t
29,30,Bradley,Guzan,Aston Villa,2,Goalkeeper,42,,,1890,0.4,40,6,42,1,False,WHU,6,0
30,31,Shay,Given,Stoke,15,Goalkeeper,43,0.0,0.0,0,0.0,0,0,43,1,False,MUN,5,0
31,32,Leandro,Bacuna,Aston Villa,2,Defender,47,100.0,100.0,1836,2.6,85,13,47,1,False,WHU,6,1
32,33,Kieran,Richardson,Aston Villa,2,Defender,41,100.0,100.0,559,0.2,9,1,41,1,False,WHU,6,1
33,34,Ron,Vlaar,Aston Villa,2,Defender,45,,,0,0.0,0,0,45,1,False,WHU,6,0
34,35,Philippe,Senderos,Aston Villa,2,Defender,40,100.0,100.0,0,0.0,0,0,40,1,False,WHU,6,0
35,36,Aly,Cissokho,Aston Villa,2,Defender,45,,,810,1.6,53,10,45,1,False,WHU,6,1
36,37,Alan,Hutton,Aston Villa,2,Defender,41,100.0,100.0,1616,0.4,34,2,41,1,False,WHU,6,0
37,38,Ciaran,Clark,Aston Villa,2,Defender,43,100.0,100.0,902,0.2,18,2,44,1,False,WHU,6,0
38,39,Jores,Okore,Aston Villa,2,Defender,44,100.0,100.0,990,1.4,53,10,44,1,False,WHU,6,1
39,40,Nathan,Baker,Aston Villa,2,Defender,40,0.0,0.0,0,0.0,0,0,40,1,False,WHU,6,0
40,41,Lewis,Kinsella,Aston Villa,2,Defender,38,,,0,0.0,0,0,39,1,False,WHU,6,0
41,42,Micah,Richards,Aston Villa,2,Defender,43,100.0,100.0,1794,1.4,29,1,44,1,False,WHU,6,1
42,43,Fabian,Delph,Man City,9,Midfielder,54,0.0,0.0,514,0.3,52,11,54,3,False,SUN,19,0
43,44,Carles,Gil de Pareja Vicent,Aston Villa,2,Midfielder,46,100.0,100.0,1229,2.2,51,12,46,1,False,WHU,6,2
44,45,Charles,N'Zogbia,Aston Villa,2,Midfielder,45,,,43,0.0,0,0,45,1,False,WHU,6,0
45,46,Joe,Cole,Aston Villa,2,Midfielder,47,0.0,0.0,0,0.0,0,0,47,1,False,WHU,6,0
46,47,Jack,Grealish,Aston Villa,2,Midfielder,52,0.0,0.0,762,0.0,3,2,52,1,False,WHU,6,0
47,48,Scott,Sinclair,Aston Villa,2,Midfielder,42,,,1131,0.6,9,3,43,1,False,WHU,6,1
48,49,Ashley,Westwood,Aston Villa,2,Midfielder,42,100.0,100.0,1817,1.6,52,8,42,1,False,WHU,6,0
49,50,Carlos,Sánchez,Aston Villa,2,Midfielder,43,0.0,0.0,1043,0.0,6,1,43,1,False,WHU,6,0
50,51,Christian,Benteke,Liverpool,8,Forward,80,100.0,100.0,1234,0.5,64,20,81,1,False,LEI,1,1
51,52,Gabriel,Agbonlahor,Aston Villa,2,Forward,47,100.0,100.0,945,2.8,0,0,47,1,False,WHU,6,2
52,53,Libor,Kozák,Aston Villa,2,Forward,44,0.0,0.0,258,0.0,12,5,44,1,False,WHU,6,0
53,54,Rushian,Hepburn-Murphy,Aston Villa,2,Forward,41,,,0,0.0,0,0,41,1,False,WHU,6,0
54,55,Artur,Boruc,Bournemouth,3,Goalkeeper,45,100.0,100.0,2070,3.6,119,31,45,3,False,CRY,11,2
55,56,Adam,Federici,Bournemouth,3,Goalkeeper,44,100.0,100.0,405,0.0,0,0,44,3,False,CRY,11,0
56,57,Simon,Francis,Bournemouth,3,Defender,41,,,2486,3.4,85,13,42,3,False,CRY,11,1
57,58,Steve,Cook,Bournemouth,3,Defender,42,100.0,100.0,2295,5.2,121,21,43,3,False,CRY,11,1
58,59,Tommy,Elphick,Bournemouth,3,Defender,42,100.0,100.0,450,0.0,0,0,42,3,False,CRY,11,0
59,60,Charlie,Daniels,Bournemouth,3,Defender,48,100.0,100.0,2385,5.6,139,34,46,3,False,CRY,11,8
60,61,Adam,Smith,Bournemouth,3,Defender,41,,,1763,3.4,139,24,41,3,False,CRY,11,1
61,62,Tyrone,Mings,Bournemouth,3,Defender,41,0.0,0.0,11,0.0,0,0,41,3,False,CRY,11,0
62,63,Sylvain,Distin,Bournemouth,3,Defender,40,100.0,100.0,842,0.2,7,1,41,3,False,CRY,11,1
63,64,Matt,Ritchie,Bournemouth,3,Midfielder,53,100.0,100.0,2239,5.4,41,9,53,3,False,CRY,11,6
64,65,Christian,Atsu,Chelsea,4,Midfielder,50,0.0,0.0,0,0.0,0,0,50,1,False,WAT,9,0
65,66,Joshua,King,Bournemouth,3,Midfielder,43,75.0,100.0,1193,1.8,8,3,45,3,False,CRY,11,1
66,67,Harry,Arter,Bournemouth,3,Midfielder,47,75.0,100.0,1437,2.2,83,12,47,3,False,CRY,11,2
67,68,Marc,Pugh,Bournemouth,3,Midfielder,46,100.0,100.0,939,2.0,32,10,46,3,False,CRY,11,7
68,69,Andrew,Surman,Bournemouth,3,Midfielder,43,,,2520,2.0,84,16,43,3,False,CRY,11,2
69,70,Eunan,O'Kane,Bournemouth,3,Midfielder,41,,,576,0.0,18,3,42,3,False,CRY,11,0
70,71,Shaun,MacDonald,Bournemouth,3,Midfielder,43,100.0,100.0,27,0.0,0,0,43,3,False,CRY,11,0
71,72,Junior,Stanislas,Bournemouth,3,Midfielder,41,0.0,0.0,1218,0.8,55,12,42,3,False,CRY,11,0
72,73,Dan,Gosling,Bournemouth,3,Midfielder,44,,,1944,1.4,77,20,44,3,False,CRY,11,2
73,74,Callum,Wilson,Bournemouth,3,Forward,53,0.0,0.0,541,0.0,0,0,53,3,False,CRY,11,0
74,75,Yann,Kermorgant,Bournemouth,3,Forward,44,0.0,0.0,130,0.0,6,2,44,3,False,CRY,11,0
75,76,Tokelo,Rantie,Bournemouth,3,Forward,41,75.0,75.0,41,0.0,-1,1,41,3,False,CRY,11,0
76,77,Thibaut,Courtois,Chelsea,4,Goalkeeper,52,100.0,100.0,1491,3.6,89,16,52,1,False,WAT,9,7
77,78,John,Terry,Chelsea,4,Defender,66,0.0,0.0,1717,2.2,96,18,66,1,False,WAT,9,8
78,79,Branislav,Ivanovic,Chelsea,4,Defender,66,100.0,100.0,2160,4.4,122,21,65,1,False,WAT,9,6
79,80,César,Azpilicueta,Chelsea,4,Defender,58,,,2299,4.0,136,24,57,1,False,WAT,9,9
80,81,Gary,Cahill,Chelsea,4,Defender,61,100.0,100.0,1327,1.4,24,4,61,1,False,WAT,9,0
81,82,Kurt,Zouma,Chelsea,4,Defender,52,0.0,0.0,1918,1.4,77,14,54,1,False,WAT,9,6
82,83,Filipe Luis,Kasmirski,Chelsea,4,Defender,55,,,0,0.0,0,0,55,1,False,WAT,9,0
83,84,Nathan,Aké,Watford,18,Defender,44,100.0,100.0,1394,2.0,13,0,44,1,True,CHE,13,0
84,85,Andreas,Christensen,Chelsea,4,Defender,45,0.0,0.0,0,0.0,0,0,45,1,False,WAT,9,0
85,86,Eden,Hazard,Chelsea,4,Midfielder,108,100.0,100.0,1726,2.2,15,4,108,1,False,WAT,9,1
86,87,Cesc,Fàbregas,Chelsea,4,Midfielder,84,100.0,100.0,2077,4.2,83,19,84,1,False,WAT,9,3
87,88,Oscar,dos Santos Emboaba Junior,Chelsea,4,Midfielder,80,100.0,100.0,1438,1.2,92,23,81,1,False,WAT,9,3
88,89,Juan,Cuadrado,Chelsea,4,Midfielder,74,0.0,0.0,27,0.0,0,0,74,1,False,WAT,9,0
89,90,Willian,Borges Da Silva,Chelsea,4,Midfielder,72,100.0,100.0,2094,5.0,106,28,72,1,False,WAT,9,3
90,91,Ramires,Santos do Nascimento,Chelsea,4,Midfielder,53,0.0,0.0,609,0.0,2,1,53,1,False,WAT,9,0
91,92,Nemanja,Matic,Chelsea,4,Midfielder,46,100.0,100.0,1896,2.0,42,8,46,1,False,WAT,9,3
92,93,Ruben,Loftus-Cheek,Chelsea,4,Midfielder,46,,,76,0.2,3,1,46,1,False,WAT,9,0
93,94,John Obi,Mikel,Chelsea,4,Midfielder,42,,,992,1.6,77,10,42,1,False,WAT,9,3
94,95,Isaiah,Brown,Chelsea,4,Midfielder,45,0.0,0.0,0,0.0,0,0,45,1,False,WAT,9,0
95,96,Victor,Moses,West Ham,20,Midfielder,49,100.0,100.0,822,1.6,4,1,49,3,True,AVL,20,1
96,97,Nathan Allan,de Souza,Chelsea,4,Midfielder,50,0.0,0.0,0,0.0,0,0,50,1,False,WAT,9,0
97,98,Diego,Da Silva Costa,Chelsea,4,Forward,108,100.0,100.0,2013,6.2,105,32,106,1,False,WAT,9,1
98,99,Loïc,Remy,Chelsea,4,Forward,71,100.0,100.0,185,0.0,3,1,71,1,False,WAT,9,0
99,100,Dominic,Solanke,Chelsea,4,Forward,50,0.0,0.0,0,0.0,0,0,50,1,False,WAT,9,0
100,101,Radamel Falcao,García Zárate,Chelsea,4,Forward,69,0.0,0.0,222,0.0,0,0,69,1,False,WAT,9,0
101,102,Julian,Speroni,Crystal Palace,5,Goalkeeper,43,100.0,100.0,0,0.0,0,0,43,1,True,BOU,15,0
102,103,Wayne,Hennessey,Crystal Palace,5,Goalkeeper,42,,,1980,1.4,72,17,41,1,True,BOU,15,1
103,104,Scott,Dann,Crystal Palace,5,Defender,59,100.0,100.0,2430,4.0,85,14,58,1,True,BOU,15,6
104,105,Joel,Ward,Crystal Palace,5,Defender,44,100.0,100.0,1890,1.2,84,15,45,1,True,BOU,15,1
105,106,Adrian,Mariappa,Crystal Palace,5,Defender,37,,,75,0.0,0,0,38,1,True,BOU,15,0
106,107,Martin,Kelly,Crystal Palace,5,Defender,41,,,900,0.4,0,0,42,1,True,BOU,15,0
107,108,Damien,Delaney,Crystal Palace,5,Defender,44,100.0,100.0,1980,2.6,45,8,44,1,True,BOU,15,1
108,109,Pape,Souaré,Crystal Palace,5,Defender,42,100.0,0.0,2160,0.2,82,16,44,1,True,BOU,15,1
109,110,Ezekiel,Fryers,Crystal Palace,5,Defender,40,100.0,100.0,0,0.0,0,0,40,1,True,BOU,15,0
110,111,Brede,Hangeland,Crystal Palace,5,Defender,40,,,630,0.0,20,5,41,1,True,BOU,15,0
111,112,Yannick,Bolasie,Crystal Palace,5,Midfielder,60,100.0,100.0,1380,1.2,0,0,61,1,True,BOU,15,0
112,113,Jason,Puncheon,Crystal Palace,5,Midfielder,55,0.0,0.0,2034,0.4,62,12,55,1,True,BOU,15,2
113,114,Wilfried,Zaha,Crystal Palace,5,Midfielder,53,100.0,75.0,2055,2.4,31,12,53,1,True,BOU,15,4
114,115,Mile,Jedinak,Crystal Palace,5,Midfielder,46,100.0,100.0,775,1.4,24,6,46,1,True,BOU,15,1
115,116,Joe,Ledley,Crystal Palace,5,Midfielder,46,100.0,100.0,637,0.6,42,7,46,1,True,BOU,15,0
116,117,James,McArthur,Crystal Palace,5,Midfielder,50,0.0,0.0,1933,0.2,68,12,50,1,True,BOU,15,1
117,118,Jordon,Mutch,Crystal Palace,5,Midfielder,41,100.0,100.0,671,1.8,5,3,41,1,True,BOU,15,1
118,119,Barry,Bannan,Crystal Palace,5,Midfielder,44,0.0,0.0,0,0.0,0,0,44,1,True,BOU,15,0
119,120,Jonathan,Williams,Crystal Palace,5,Midfielder,43,0.0,0.0,11,0.0,3,1,43,1,True,BOU,15,0
120,121,Chung-yong,Lee,Crystal Palace,5,Midfielder,43,100.0,100.0,318,0.8,18,4,43,1,True,BOU,15,2
121,122,Adlène,Guédioura,Watford,18,Midfielder,42,100.0,100.0,59,0.0,7,2,42,1,True,CHE,13,0
122,123,Glenn,Murray,Bournemouth,3,Forward,54,100.0,100.0,802,0.2,10,6,55,3,False,CRY,11,0
123,124,Dwight,Gayle,Crystal Palace,5,Forward,51,100.0,100.0,384,0.2,0,0,51,1,True,BOU,15,0
124,125,Fraizer,Campbell,Crystal Palace,5,Forward,54,100.0,100.0,342,0.6,9,4,54,1,True,BOU,15,1
125,126,Marouane,Chamakh,Crystal Palace,5,Forward,47,100.0,100.0,257,0.4,6,4,47,1,True,BOU,15,1
126,127,Tim,Howard,Everton,6,Goalkeeper,49,100.0,100.0,2070,0.0,100,19,50,1,True,NEW,18,0
127,128,Joel,Robles,Everton,6,Goalkeeper,43,,,360,4.8,0,0,43,1,True,NEW,18,7
128,129,Leighton,Baines,Everton,6,Defender,60,100.0,100.0,669,0.3,109,23,62,1,True,NEW,18,0
129,130,Seamus,Coleman,Everton,6,Defender,58,100.0,100.0,1880,6.5,57,7,58,1,True,NEW,18,5
130,131,Phil,Jagielka,Everton,6,Defender,51,100.0,100.0,1401,4.3,40,7,51,1,True,NEW,18,6
131,132,John,Stones,Everton,6,Defender,54,100.0,100.0,1908,0.3,96,15,55,1,True,NEW,18,0
132,133,Luke,Garbutt,Everton,6,Defender,45,0.0,0.0,0,0.0,0,0,45,1,True,NEW,18,0
133,134,Brendan,Galloway,Everton,6,Defender,39,100.0,100.0,1221,0.0,13,0,40,1,True,NEW,18,0
134,135,Tony,Hibbert,Everton,6,Defender,39,100.0,100.0,0,0.0,0,0,39,1,True,NEW,18,0
135,136,Tyias,Browning,Everton,6,Defender,38,0.0,0.0,298,0.0,0,0,39,1,True,NEW,18,0
136,137,Kevin,Mirallas,Everton,6,Midfielder,67,100.0,100.0,545,3.0,37,11,68,1,True,NEW,18,0
137,138,Ross,Barkley,Everton,6,Midfielder,73,,,2362,5.8,63,14,73,1,True,NEW,18,16
138,139,Tom,Cleverley,Everton,6,Midfielder,51,75.0,100.0,1139,5.0,72,17,51,1,True,NEW,18,7
139,140,Leon,Osman,Everton,6,Midfielder,44,,,116,0.5,12,4,45,1,True,NEW,18,0
140,141,James,McCarthy,Everton,6,Midfielder,46,100.0,100.0,1605,2.5,22,4,46,1,True,NEW,18,3
141,142,Aiden,McGeady,Everton,6,Midfielder,49,0.0,0.0,0,0.0,0,0,49,1,True,NEW,18,0
142,143,Steven,Pienaar,Everton,6,Midfielder,48,100.0,100.0,93,0.0,7,2,48,1,True,NEW,18,0
143,144,Gareth,Barry,Everton,6,Midfielder,42,100.0,100.0,2430,2.3,82,11,42,1,True,NEW,18,3
144,145,Darron,Gibson,Everton,6,Midfielder,44,0.0,0.0,42,0.0,0,0,44,1,True,NEW,18,0
145,146,Muhamed,Besic,Everton,6,Midfielder,44,0.0,0.0,251,0.0,67,6,44,1,True,NEW,18,0
146,147,Bryan,Oviedo,Everton,6,Midfielder,42,75.0,100.0,614,2.8,14,2,42,1,True,NEW,18,3
147,148,Gerard,Deulofeu,Everton,6,Midfielder,58,100.0,100.0,1163,0.3,64,15,61,1,True,NEW,18,0
148,149,Romelu,Lukaku,Everton,6,Forward,88,100.0,100.0,2331,4.3,83,24,92,1,True,NEW,18,1
149,150,Steven,Naismith,Norwich,12,Forward,50,75.0,100.0,842,1.8,3,1,50,1,True,TOT,3,2
150,151,Arouna,Koné,Everton,6,Forward,44,,,1314,0.8,14,4,45,1,True,NEW,18,1
151,152,Kasper,Schmeichel,Leicester,7,Goalkeeper,46,,,2520,3.6,118,29,45,1,True,LIV,8,6
152,153,Ben,Hamer,Leicester,7,Goalkeeper,40,0.0,0.0,0,0.0,0,0,40,1,True,LIV,8,0
153,154,Wes,Morgan,Leicester,7,Defender,43,100.0,100.0,2520,3.0,93,22,43,1,True,LIV,8,6
154,155,Christian,Fuchs,Leicester,7,Defender,49,100.0,100.0,1811,4.6,128,30,47,1,True,LIV,8,7
155,156,Jeffrey,Schlupp,Leicester,7,Defender,47,100.0,100.0,1048,0.4,0,0,47,1,True,LIV,8,0
156,157,Marcin,Wasilewski,Leicester,7,Defender,40,,,123,-0.2,0,0,40,1,True,LIV,8,0
157,158,Paul,Konchesky,Leicester,7,Defender,45,0.0,0.0,0,0.0,0,0,45,1,True,LIV,8,0
158,159,Ritchie,de Laet,Leicester,7,Defender,45,0.0,0.0,658,0.0,11,3,45,1,True,LIV,8,0
159,160,Danny,Simpson,Leicester,7,Defender,42,100.0,100.0,1709,1.0,103,23,41,1,True,LIV,8,6
160,161,Liam,Moore,Leicester,7,Defender,38,100.0,100.0,0,0.0,0,0,38,1,True,LIV,8,0
161,162,Robert,Huth,Leicester,7,Defender,47,100.0,100.0,2430,6.4,113,28,43,1,True,LIV,8,8
162,163,Riyad,Mahrez,Leicester,7,Midfielder,73,100.0,100.0,2196,6.0,32,10,71,1,True,LIV,8,6
163,164,Marc,Albrighton,Leicester,7,Midfielder,49,,,2216,2.6,52,11,49,1,True,LIV,8,3
164,165,Andy,King,Leicester,7,Midfielder,41,,,867,3.2,17,4,42,1,True,LIV,8,1
165,166,Daniel,Drinkwater,Leicester,7,Midfielder,45,100.0,100.0,2227,3.8,62,11,45,1,True,LIV,8,3
166,167,Dean,Hammond,Leicester,7,Midfielder,43,0.0,0.0,0,0.0,0,0,43,1,True,LIV,8,0
167,168,Anthony,Knockaert,Leicester,7,Midfielder,45,,,0,0.0,0,0,45,1,True,LIV,8,0
168,169,Matthew,James,Leicester,7,Midfielder,44,0.0,0.0,0,0.0,0,0,44,1,True,LIV,8,0
169,170,Jamie,Vardy,Leicester,7,Forward,78,100.0,100.0,2448,5.8,33,12,72,1,True,LIV,8,13
170,171,Leonardo,Ulloa,Leicester,7,Forward,52,100.0,100.0,668,1.8,12,5,52,1,True,LIV,8,1
171,172,Andrej,Kramaric,Leicester,7,Forward,54,0.0,0.0,24,0.0,3,1,54,1,True,LIV,8,0
172,173,David,Nugent,Leicester,7,Forward,55,0.0,0.0,0,0.0,0,0,55,1,True,LIV,8,0
173,174,Shinji,Okazaki,Leicester,7,Forward,56,100.0,100.0,1444,2.6,43,10,56,1,True,LIV,8,5
174,175,Simon,Mignolet,Liverpool,8,Goalkeeper,49,100.0,100.0,2250,2.3,96,21,49,1,False,LEI,1,2
175,176,Adam,Bogdan,Liverpool,8,Goalkeeper,43,,,90,0.0,0,0,43,1,False,LEI,1,0
176,177,Martin,Skrtel,Liverpool,8,Defender,53,25.0,25.0,1480,0.0,0,0,54,1,False,LEI,1,0
177,178,José,Enrique Sanchez Diaz,Liverpool,8,Defender,42,,,0,0.0,0,0,42,1,False,LEI,1,0
178,179,Kolo,Touré,Liverpool,8,Defender,44,100.0,100.0,432,3.8,40,4,44,1,False,LEI,1,0
179,180,Mamadou,Sakho,Liverpool,8,Defender,47,75.0,75.0,1470,2.0,107,21,47,1,False,LEI,1,1
180,181,Tiago,Ilori,Liverpool,8,Defender,44,100.0,100.0,0,0.0,0,0,44,1,False,LEI,1,0
181,182,Dejan,Lovren,Liverpool,8,Defender,48,75.0,75.0,1221,0.5,73,14,49,1,False,LEI,1,1
182,183,Javier,Manquillo,Liverpool,8,Defender,45,,,0,0.0,0,0,45,1,False,LEI,1,0
183,184,Alberto,Moreno,Liverpool,8,Defender,47,,,1920,1.8,87,16,49,1,False,LEI,1,1
184,185,Andre,Wisdom,Norwich,12,Defender,42,0.0,0.0,554,0.0,0,0,42,3,True,TOT,3,0
185,186,Nathaniel,Clyne,Liverpool,8,Defender,52,100.0,100.0,2340,3.8,76,15,52,1,False,LEI,1,1
186,187,Leiva,Lucas,Liverpool,8,Midfielder,43,25.0,25.0,1517,0.5,45,5,43,1,False,LEI,1,1
187,188,Jordan,Henderson,Liverpool,8,Midfielder,65,100.0,100.0,993,2.5,58,10,65,1,False,LEI,1,2
188,189,Raheem,Sterling,Man City,9,Midfielder,85,100.0,100.0,1655,1.3,50,13,86,3,False,SUN,19,1
189,190,Joe,Allen,Liverpool,8,Midfielder,49,100.0,100.0,193,0.5,26,8,49,1,False,LEI,1,1
190,191,Philippe,Coutinho,Liverpool,8,Midfielder,80,100.0,100.0,1481,3.8,22,8,80,1,False,LEI,1,0
191,192,Jordon,Ibe,Liverpool,8,Midfielder,45,100.0,100.0,854,0.3,29,6,45,1,False,LEI,1,0
192,193,Emre,Can,Liverpool,8,Midfielder,53,100.0,100.0,2041,3.0,71,13,53,1,False,LEI,1,2
193,194,Adam,Lallana,Liverpool,8,Midfielder,73,100.0,100.0,1471,2.8,45,14,73,1,False,LEI,1,2
194,195,Lazar,Markovic,Liverpool,8,Midfielder,58,0.0,0.0,0,0.0,0,0,58,1,False,LEI,1,0
195,196,Oluwaseyi,Ojo,Liverpool,8,Midfielder,50,100.0,100.0,0,0.0,0,0,50,1,False,LEI,1,0
196,197,James,Milner,Liverpool,8,Midfielder,65,100.0,100.0,1837,3.8,32,7,65,1,False,LEI,1,2
197,198,Roberto,Firmino,Liverpool,8,Midfielder,81,100.0,100.0,1401,5.3,112,28,78,1,False,LEI,1,2
198,199,Daniel,Sturridge,Liverpool,8,Forward,99,50.0,50.0,352,1.5,0,0,99,1,False,LEI,1,0
199,200,Rickie,Lambert,West Brom,19,Forward,53,,,620,0.0,16,5,53,1,True,SWA,16,0
200,201,Fabio,Borini,Sunderland,16,Forward,54,100.0,100.0,1144,2.0,60,15,54,3,True,MCI,2,2
201,202,Mario,Balotelli,Liverpool,8,Forward,69,0.0,0.0,0,0.0,0,0,69,1,False,LEI,1,0
202,203,Danny,Ings,Liverpool,8,Forward,69,0.0,0.0,313,0.0,0,0,69,1,False,LEI,1,0
203,204,Divock,Origi,Liverpool,8,Forward,54,100.0,100.0,300,1.3,2,1,54,1,False,LEI,1,0
204,205,Joe,Hart,Man City,9,Goalkeeper,55,100.0,100.0,2160,3.0,105,25,55,3,False,SUN,19,9
205,206,Willy,Caballero,Man City,9,Goalkeeper,48,,,180,0.0,0,0,48,3,False,SUN,19,0
206,207,Aleksandar,Kolarov,Man City,9,Defender,60,100.0,100.0,1782,0.8,69,11,62,3,False,SUN,19,1
207,208,Pablo,Zabaleta,Man City,9,Defender,57,100.0,100.0,450,0.3,27,6,57,3,False,SUN,19,0
208,209,Vincent,Kompany,Man City,9,Defender,61,100.0,100.0,819,0.0,5,1,62,3,False,SUN,19,0
209,210,Gaël,Clichy,Man City,9,Defender,53,100.0,100.0,473,4.0,38,10,53,3,False,SUN,19,9
210,211,Martín,Demichelis,Man City,9,Defender,53,100.0,100.0,919,1.8,61,14,53,3,False,SUN,19,6
211,212,Bacary,Sagna,Man City,9,Defender,56,100.0,100.0,1980,1.3,95,24,57,3,False,SUN,19,5
212,213,Eliaquim,Mangala,Man City,9,Defender,53,100.0,100.0,1199,0.0,55,9,53,3,False,SUN,19,0
213,214,Jason,Denayer,Man City,9,Defender,43,0.0,0.0,0,0.0,0,0,43,3,False,SUN,19,0
214,215,Samir,Nasri,Man City,9,Midfielder,68,0.0,0.0,244,0.0,0,0,68,3,False,SUN,19,0
215,216,David,Silva,Man City,9,Midfielder,98,100.0,100.0,1331,1.8,104,23,99,3,False,SUN,19,3
216,217,Gnegneri Yaya,Touré,Man City,9,Midfielder,84,75.0,75.0,1861,1.5,92,25,87,3,False,SUN,19,3
217,218,Jesús,Navas,Man City,9,Midfielder,61,100.0,100.0,1298,1.5,28,6,61,3,False,SUN,19,6
218,219,Fernando,Luiz Rosa,Man City,9,Midfielder,56,100.0,100.0,1968,1.5,46,7,56,3,False,SUN,19,2
219,220,Fernando Francisco,Reges,Man City,9,Midfielder,49,100.0,100.0,961,0.8,36,6,49,3,False,SUN,19,1
220,221,Edin,Dzeko,Man City,9,Forward,75,0.0,0.0,0,0.0,0,0,75,3,False,SUN,19,0
221,222,Sergio,Agüero,Man City,9,Forward,134,100.0,100.0,1416,3.3,90,29,133,3,False,SUN,19,5
222,223,Stevan,Jovetic,Man City,9,Forward,70,0.0,0.0,0,0.0,0,0,70,3,False,SUN,19,0
223,224,Wilfried,Bony,Man City,9,Forward,79,100.0,100.0,831,0.0,13,6,79,3,False,SUN,19,0
224,225,Jose,Pozo,Man City,9,Forward,48,,,0,0.0,0,0,48,3,False,SUN,19,0
225,226,David,de Gea,Man Utd,10,Goalkeeper,56,100.0,100.0,2070,2.2,96,23,56,3,True,STK,9,6
226,227,Víctor,Valdés,Man Utd,10,Goalkeeper,47,0.0,0.0,0,0.0,0,0,47,3,True,STK,9,0
